Date,Close,Volume,Stock
2021-11-29,130.1,13368702,AAPL
2021-11-30,119.19,10209790,AAPL
2021-12-01,125.07,10239309,AAPL
2021-12-02,122.52,13906061,AAPL
2021-12-03,120.15,14885900,AAPL
2021-12-04,118.71,11801190,AAPL
2021-12-05,107.79,15570680,AAPL
2021-12-06,120.67,15426207,AAPL
2021-12-07,102.67,15662653,AAPL
2021-12-08,121.15,14721967,AAPL
2021-12-09,122.19,16406336,AAPL
2021-12-10,110.67,17771806,AAPL
2021-12-11,101.98,14840697,AAPL
2021-12-12,120.16,14760922,AAPL
2021-12-13,118.36,17292502,AAPL
2021-12-14,100.93,14871318,AAPL
2021-12-15,121.85,16766662,AAPL
2021-12-16,104.19,18305875,AAPL
2021-12-17,105.15,15505416,AAPL
2021-12-18,121.59,15193108,AAPL
2021-12-19,120.93,17744946,AAPL
2021-12-20,114.67,19851926,AAPL
2021-12-21,121.66,10982608,AAPL
2021-12-22,105.05,14377744,AAPL
2021-12-23,117.79,11490734,AAPL
2021-12-24,116.97,18749156,AAPL
2021-12-25,124.86,10753079,AAPL
2021-12-26,117.03,17101799,AAPL
2021-12-27,119.44,19240212,AAPL
2021-12-28,107.32,14340041,AAPL
2021-12-29,119.11,11240267,AAPL
2021-12-30,124.56,12964005,AAPL
2021-12-31,126.52,10167599,AAPL
2022-01-01,115.67,19737792,AAPL
2022-01-02,111.88,10669147,AAPL
2022-01-03,116.85,18633773,AAPL
2022-01-04,124.74,12737855,AAPL
2022-01-05,115.59,10113411,AAPL
2022-01-06,123.3,13508686,AAPL
2022-01-07,121.23,12632577,AAPL
2022-01-08,114.67,14337303,AAPL
2022-01-09,115.04,19359844,AAPL
2022-01-10,104.97,13885607,AAPL
2022-01-11,107.88,19251974,AAPL
2022-01-12,112.96,13381122,AAPL
2022-01-13,108.16,19282856,AAPL
2022-01-14,104.83,15265765,AAPL
2022-01-15,129.73,13558481,AAPL
2022-01-16,104.88,19820331,AAPL
2022-01-17,108.94,15450160,AAPL
2022-01-18,120.25,12077738,AAPL
2022-01-19,118.84,13325224,AAPL
2022-01-20,119.13,11701222,AAPL
2022-01-21,125.73,15911979,AAPL
2022-01-22,113.18,15717206,AAPL
2022-01-23,117.63,18523493,AAPL
2022-01-24,118.84,17161346,AAPL
2022-01-25,106.32,14372098,AAPL
2022-01-26,110.25,11907334,AAPL
2022-01-27,110.04,18043786,AAPL
2022-01-28,119.57,17185783,AAPL
2022-01-29,123.71,14423327,AAPL
2022-01-30,104.7,12915314,AAPL
2022-01-31,104.18,18445220,AAPL
2022-02-01,102.73,19786059,AAPL
2022-02-02,107.47,10290093,AAPL
2022-02-03,108.41,14079029,AAPL
2022-02-04,118.33,16824057,AAPL
2022-02-05,120.07,18656829,AAPL
2022-02-06,122.11,18643171,AAPL
2022-02-07,115.44,19635883,AAPL
2022-02-08,120.08,10220605,AAPL
2022-02-09,102.79,14151714,AAPL
2022-02-10,118.82,15081080,AAPL
2022-02-11,126.32,18770565,AAPL
2022-02-12,116.43,19168388,AAPL
2022-02-13,109.7,16471711,AAPL
2022-02-14,103.16,10328041,AAPL
2022-02-15,124.38,19745447,AAPL
2022-02-16,109.19,13327086,AAPL
2022-02-17,115.74,13673509,AAPL
2022-02-18,101.92,16611015,AAPL
2022-02-19,118.85,14525106,AAPL
2022-02-20,112.91,17259213,AAPL
2022-02-21,133.63,11782098,AAPL
2022-02-22,108.12,11243599,AAPL
2022-02-23,109.04,19802777,AAPL
2022-02-24,109.62,13396397,AAPL
2022-02-25,113.53,17193309,AAPL
2022-02-26,122.35,10167757,AAPL
2022-02-27,118.25,13307568,AAPL
2022-02-28,106.83,10014306,AAPL
2022-03-01,118.6,19129374,AAPL
2022-03-02,108.0,18695772,AAPL
2022-03-03,134.56,11754631,AAPL
2022-03-04,116.15,14501094,AAPL
2022-03-05,117.2,17462297,AAPL
2022-03-06,103.32,19006904,AAPL
2022-03-07,125.41,17542875,AAPL
2022-03-08,118.75,13178204,AAPL
2022-03-09,114.61,14823448,AAPL
2022-03-10,102.82,12758296,AAPL
2022-03-11,124.29,10715431,AAPL
2022-03-12,112.14,17454030,AAPL
2022-03-13,112.23,10918709,AAPL
2022-03-14,111.61,14491324,AAPL
2022-03-15,120.7,15855054,AAPL
2022-03-16,107.33,13267046,AAPL
2022-03-17,124.42,11391128,AAPL
2022-03-18,115.67,17022483,AAPL
2022-03-19,121.24,14796632,AAPL
2022-03-20,112.2,10331351,AAPL
2022-03-21,117.25,14784642,AAPL
2022-03-22,112.47,11888759,AAPL
2022-03-23,108.27,18722480,AAPL
2022-03-24,115.55,18488930,AAPL
2022-03-25,123.45,12470222,AAPL
2022-03-26,116.41,16860385,AAPL
2022-03-27,110.51,11292264,AAPL
2022-03-28,116.89,17129464,AAPL
2022-03-29,116.19,13917293,AAPL
2022-03-30,120.15,17390275,AAPL
2022-03-31,109.86,13592868,AAPL
2022-04-01,118.91,16634296,AAPL
2022-04-02,106.59,16605615,AAPL
2022-04-03,118.06,19983347,AAPL
2022-04-04,121.81,10275427,AAPL
2022-04-05,117.71,10617882,AAPL
2022-04-06,115.55,15998052,AAPL
2022-04-07,121.75,19035394,AAPL
2022-04-08,112.37,17868173,AAPL
2022-04-09,118.65,12065120,AAPL
2022-04-10,112.35,15772375,AAPL
2022-04-11,117.06,19775374,AAPL
2022-04-12,101.0,13609472,AAPL
2022-04-13,118.47,11585862,AAPL
2022-04-14,109.71,18343174,AAPL
2022-04-15,113.17,17188086,AAPL
2022-04-16,111.97,12213992,AAPL
2022-04-17,118.96,12889995,AAPL
2022-04-18,104.12,12727035,AAPL
2022-04-19,111.54,19667049,AAPL
2022-04-20,118.45,17288574,AAPL
2022-04-21,119.53,15603289,AAPL
2022-04-22,110.63,17672729,AAPL
2022-04-23,116.34,12664145,AAPL
2022-04-24,114.36,11952899,AAPL
2022-04-25,109.81,17358396,AAPL
2022-04-26,117.47,13621781,AAPL
2022-04-27,129.35,18068207,AAPL
2022-04-28,118.48,14574561,AAPL
2022-04-29,119.76,11119910,AAPL
2022-04-30,115.33,13786835,AAPL
2022-05-01,108.53,19834368,AAPL
2022-05-02,118.49,15226071,AAPL
2022-05-03,104.6,18549787,AAPL
2022-05-04,122.3,19347544,AAPL
2022-05-05,136.27,19072032,AAPL
2022-05-06,105.24,16236110,AAPL
2022-05-07,118.73,13298263,AAPL
2022-05-08,114.74,16493010,AAPL
2022-05-09,108.03,17384788,AAPL
2022-05-10,106.84,14851944,AAPL
2022-05-11,117.37,17243960,AAPL
2022-05-12,118.18,12888145,AAPL
2022-05-13,117.05,16103584,AAPL
2022-05-14,120.22,12224232,AAPL
2022-05-15,102.9,11042661,AAPL
2022-05-16,114.0,14030631,AAPL
2022-05-17,121.36,15335362,AAPL
2022-05-18,107.79,15124474,AAPL
2022-05-19,114.27,11322015,AAPL
2022-05-20,115.26,14239390,AAPL
2022-05-21,114.9,15295284,AAPL
2022-05-22,114.97,11536517,AAPL
2022-05-23,120.0,12196054,AAPL
2022-05-24,119.89,14987315,AAPL
2022-05-25,110.04,12159670,AAPL
2022-05-26,112.89,19121948,AAPL
2022-05-27,114.36,15910636,AAPL
2022-05-28,121.14,16198518,AAPL
2022-05-29,105.85,18348184,AAPL
2022-05-30,113.61,12966026,AAPL
2022-05-31,112.55,15992974,AAPL
2022-06-01,118.32,16742880,AAPL
2022-06-02,103.71,17296462,AAPL
2022-06-03,117.8,14064077,AAPL
2022-06-04,115.5,10932574,AAPL
2022-06-05,105.01,12596818,AAPL
2022-06-06,117.68,14792295,AAPL
2022-06-07,121.73,15009829,AAPL
2022-06-08,113.28,11925630,AAPL
2022-06-09,103.79,17686408,AAPL
2022-06-10,107.24,16955691,AAPL
2022-06-11,118.48,18277842,AAPL
2022-06-12,107.59,16814171,AAPL
2022-06-13,105.45,10797325,AAPL
2022-06-14,123.16,11038005,AAPL
2022-06-15,126.51,10251869,AAPL
2022-06-16,122.62,17618154,AAPL
2022-06-17,112.41,18603539,AAPL
2022-06-18,125.24,13626981,AAPL
2022-06-19,122.98,11344915,AAPL
2022-06-20,107.94,19099716,AAPL
2022-06-21,124.59,11074352,AAPL
2022-06-22,107.89,15662170,AAPL
2022-06-23,114.29,17527711,AAPL
2022-06-24,107.37,11387933,AAPL
2022-06-25,108.24,18246259,AAPL
2022-06-26,111.81,10363153,AAPL
2022-06-27,118.71,15441640,AAPL
2022-06-28,118.41,15598502,AAPL
2022-06-29,114.87,13933328,AAPL
2022-06-30,104.39,15450263,AAPL
2022-07-01,115.82,13208271,AAPL
2022-07-02,124.49,14597824,AAPL
2022-07-03,118.17,15817802,AAPL
2022-07-04,112.18,10424813,AAPL
2022-07-05,124.25,10509128,AAPL
2022-07-06,126.97,17481506,AAPL
2022-07-07,105.26,14142110,AAPL
2022-07-08,126.37,14993484,AAPL
2022-07-09,117.48,18109433,AAPL
2022-07-10,129.54,10865975,AAPL
2022-07-11,121.59,19405560,AAPL
2022-07-12,112.61,17112641,AAPL
2022-07-13,118.39,12415974,AAPL
2022-07-14,117.88,13994507,AAPL
2022-07-15,123.6,14289453,AAPL
2022-07-16,113.38,19712138,AAPL
2022-07-17,130.59,16106373,AAPL
2022-07-18,122.52,17390355,AAPL
2022-07-19,110.07,19695698,AAPL
2022-07-20,118.83,17740396,AAPL
2022-07-21,112.88,13068457,AAPL
2022-07-22,113.31,18232241,AAPL
2022-07-23,123.88,17385342,AAPL
2022-07-24,105.07,12376220,AAPL
2022-07-25,117.44,17079731,AAPL
2022-07-26,118.15,15945788,AAPL
2022-07-27,107.9,11978964,AAPL
2022-07-28,109.21,13463160,AAPL
2022-07-29,123.91,19860065,AAPL
2022-07-30,106.5,11091991,AAPL
2022-07-31,103.95,17211942,AAPL
2022-08-01,124.2,19561008,AAPL
2022-08-02,109.2,19145335,AAPL
2022-08-03,126.79,13000590,AAPL
2022-08-04,126.02,16376975,AAPL
2022-08-05,112.01,16001160,AAPL
2022-08-06,114.24,13980615,AAPL
2022-08-07,106.5,10490481,AAPL
2022-08-08,123.11,16902165,AAPL
2022-08-09,115.36,17397045,AAPL
2022-08-10,122.03,12914554,AAPL
2022-08-11,108.72,13393222,AAPL
2022-08-12,103.59,17722181,AAPL
2022-08-13,121.42,16964859,AAPL
2022-08-14,124.31,11851327,AAPL
2022-08-15,126.27,15126888,AAPL
2022-08-16,105.73,17594344,AAPL
2022-08-17,123.07,11961065,AAPL
2022-08-18,110.5,15169927,AAPL
2022-08-19,107.57,17355524,AAPL
2022-08-20,118.36,10553586,AAPL
2022-08-21,130.45,16397119,AAPL
2022-08-22,126.88,10829510,AAPL
2022-08-23,116.57,14795764,AAPL
2022-08-24,111.41,19401962,AAPL
2022-08-25,103.09,15046890,AAPL
2022-08-26,121.57,13883764,AAPL
2022-08-27,112.62,19396758,AAPL
2022-08-28,110.37,18002922,AAPL
2022-08-29,121.47,19320831,AAPL
2022-08-30,108.74,12170792,AAPL
2022-08-31,105.21,19446459,AAPL
2022-09-01,108.7,19914471,AAPL
2022-09-02,107.98,19655666,AAPL
2022-09-03,106.08,12818688,AAPL
2022-09-04,120.06,10083494,AAPL
2022-09-05,120.32,18218857,AAPL
2022-09-06,116.72,13378649,AAPL
2022-09-07,103.91,14926296,AAPL
2022-09-08,130.85,18423955,AAPL
2022-09-09,101.74,19758800,AAPL
2022-09-10,106.16,18897717,AAPL
2022-09-11,118.76,16218708,AAPL
2022-09-12,114.34,16951178,AAPL
2022-09-13,114.49,16965679,AAPL
2022-09-14,122.11,12845564,AAPL
2022-09-15,118.83,11441220,AAPL
2022-09-16,108.13,13350601,AAPL
2022-09-17,108.38,13954497,AAPL
2022-09-18,122.13,11417570,AAPL
2022-09-19,104.53,16319117,AAPL
2022-09-20,113.15,19328908,AAPL
2022-09-21,115.37,14214650,AAPL
2022-09-22,118.07,12249489,AAPL
2022-09-23,105.51,14584979,AAPL
2022-09-24,116.92,12930541,AAPL
2022-09-25,118.6,10214400,AAPL
2022-09-26,122.2,17562361,AAPL
2022-09-27,103.83,18887096,AAPL
2022-09-28,104.66,13849010,AAPL
2022-09-29,115.98,15526381,AAPL
2022-09-30,118.54,16409545,AAPL
2022-10-01,112.04,10676744,AAPL
2022-10-02,124.59,12250308,AAPL
2022-10-03,121.29,17603801,AAPL
2022-10-04,116.87,17928642,AAPL
2022-10-05,120.12,14853831,AAPL
2022-10-06,120.2,13640524,AAPL
2022-10-07,117.14,18840702,AAPL
2022-10-08,123.16,11709618,AAPL
2022-10-09,125.71,13369677,AAPL
2022-10-10,114.27,11574549,AAPL
2022-10-11,117.19,14726853,AAPL
2022-10-12,111.14,10193226,AAPL
2022-10-13,112.67,17568450,AAPL
2022-10-14,132.97,18314860,AAPL
2022-10-15,109.8,19884422,AAPL
2022-10-16,119.68,19653949,AAPL
2022-10-17,123.57,11330534,AAPL
2022-10-18,119.3,12071220,AAPL
2022-10-19,110.91,16501961,AAPL
2022-10-20,107.87,15384752,AAPL
2022-10-21,125.32,18587052,AAPL
2022-10-22,117.58,13657376,AAPL
2022-10-23,117.04,11612260,AAPL
2022-10-24,109.93,19686706,AAPL
2022-10-25,126.28,19589065,AAPL
2022-10-26,105.08,13625892,AAPL
2022-10-27,113.08,15373835,AAPL
2022-10-28,120.42,10224486,AAPL
2022-10-29,110.07,12697808,AAPL
2022-10-30,109.62,10924672,AAPL
2022-10-31,106.44,14831821,AAPL
2022-11-01,127.71,17340910,AAPL
2022-11-02,122.01,10517118,AAPL
2022-11-03,106.13,12569151,AAPL
2022-11-04,119.75,10662846,AAPL
2022-11-05,118.44,16638335,AAPL
2022-11-06,122.24,10334886,AAPL
2022-11-07,107.4,17568324,AAPL
2022-11-08,115.47,11704420,AAPL
2022-11-09,110.64,13536569,AAPL
2022-11-10,119.76,15024608,AAPL
2022-11-11,127.22,18498859,AAPL
2022-11-12,118.99,14276209,AAPL
2022-11-13,123.75,17008850,AAPL
2022-11-14,111.99,14121445,AAPL
2022-11-15,106.52,14715073,AAPL
2022-11-16,127.24,19651587,AAPL
2022-11-17,111.5,14217931,AAPL
2022-11-18,102.53,19786303,AAPL
2022-11-19,118.23,17805291,AAPL
2022-11-20,119.13,16240699,AAPL
2022-11-21,108.52,11801380,AAPL
2022-11-22,110.27,18915715,AAPL
2022-11-23,108.77,12767196,AAPL
2022-11-24,122.81,18177208,AAPL
2022-11-25,106.66,18133322,AAPL
2022-11-26,102.06,16254559,AAPL
2022-11-27,122.65,13598634,AAPL
2022-11-28,123.85,14811580,AAPL
2022-11-29,107.86,15691505,AAPL
2022-11-30,109.51,14129945,AAPL
2022-12-01,117.7,17004327,AAPL
2022-12-02,116.95,17464949,AAPL
2022-12-03,101.92,16379744,AAPL
2022-12-04,114.34,19599650,AAPL
2022-12-05,115.86,19088750,AAPL
2022-12-06,116.1,19554393,AAPL
2022-12-07,107.46,13248966,AAPL
2022-12-08,131.33,19555237,AAPL
2022-12-09,122.04,11558119,AAPL
2022-12-10,107.88,13229585,AAPL
2022-12-11,118.44,18523327,AAPL
2022-12-12,101.59,13207397,AAPL
2022-12-13,117.66,11149559,AAPL
2022-12-14,123.4,15278446,AAPL
2022-12-15,105.82,13796941,AAPL
2022-12-16,108.9,10689351,AAPL
2022-12-17,103.53,16831091,AAPL
2022-12-18,119.12,14210150,AAPL
2022-12-19,130.35,11664966,AAPL
2022-12-20,120.23,14297691,AAPL
2022-12-21,111.91,19268592,AAPL
2022-12-22,122.18,19614135,AAPL
2022-12-23,114.79,14010303,AAPL
2022-12-24,116.02,19199888,AAPL
2022-12-25,119.31,15173908,AAPL
2022-12-26,120.41,10842673,AAPL
2022-12-27,117.53,15737280,AAPL
2022-12-28,123.97,13164720,AAPL
2022-12-29,111.56,17219142,AAPL
2022-12-30,114.02,13580174,AAPL
2022-12-31,116.41,10037142,AAPL
2023-01-01,120.35,16577278,AAPL
2023-01-02,105.29,16145059,AAPL
2023-01-03,111.46,14249077,AAPL
2023-01-04,119.47,14055288,AAPL
2023-01-05,116.35,13019539,AAPL
2023-01-06,121.03,13309547,AAPL
2023-01-07,110.85,11089503,AAPL
2023-01-08,121.77,11048012,AAPL
2023-01-09,112.1,15075276,AAPL
2023-01-10,104.7,12297815,AAPL
2023-01-11,123.1,14270782,AAPL
2023-01-12,110.05,19322930,AAPL
2023-01-13,114.67,13406453,AAPL
2023-01-14,125.83,16806810,AAPL
2023-01-15,120.79,16405530,AAPL
2023-01-16,123.77,16180196,AAPL
2023-01-17,115.28,12921626,AAPL
2023-01-18,101.36,10816312,AAPL
2023-01-19,116.65,11009515,AAPL
2023-01-20,111.66,18211708,AAPL
2023-01-21,114.42,19591492,AAPL
2023-01-22,103.72,16317514,AAPL
2023-01-23,118.29,17010892,AAPL
2023-01-24,121.4,10996480,AAPL
2023-01-25,125.38,13429503,AAPL
2023-01-26,102.87,14225758,AAPL
2023-01-27,112.97,15003121,AAPL
2023-01-28,118.37,12224124,AAPL
2023-01-29,126.95,11352989,AAPL
2023-01-30,113.66,18044980,AAPL
2023-01-31,120.44,11328803,AAPL
2023-02-01,121.91,19656388,AAPL
2023-02-02,113.2,10180681,AAPL
2023-02-03,126.39,11729039,AAPL
2023-02-04,114.46,14608863,AAPL
2023-02-05,113.29,19522537,AAPL
2023-02-06,113.36,14214701,AAPL
2023-02-07,115.54,14895677,AAPL
2023-02-08,116.08,15548596,AAPL
2023-02-09,107.33,11432448,AAPL
2023-02-10,111.48,12716191,AAPL
2023-02-11,106.38,12329223,AAPL
2023-02-12,115.24,11778261,AAPL
2023-02-13,118.52,12874932,AAPL
2023-02-14,113.56,12855854,AAPL
2023-02-15,117.55,12729248,AAPL
2023-02-16,101.29,19912761,AAPL
2023-02-17,119.86,10866471,AAPL
2023-02-18,101.58,12757724,AAPL
2023-02-19,121.43,16268647,AAPL
2023-02-20,129.52,18873492,AAPL
2023-02-21,124.31,11403458,AAPL
2023-02-22,112.87,18554233,AAPL
2023-02-23,120.57,16701139,AAPL
2023-02-24,119.15,19408773,AAPL
2023-02-25,112.89,17076807,AAPL
2023-02-26,111.6,12565379,AAPL
2023-02-27,104.17,15126653,AAPL
2023-02-28,111.44,17544830,AAPL
2023-03-01,104.67,19139031,AAPL
2023-03-02,136.6,10984639,AAPL
2023-03-03,103.75,12319749,AAPL
2023-03-04,104.37,19669336,AAPL
2023-03-05,107.75,18716466,AAPL
2023-03-06,119.73,10216213,AAPL
2023-03-07,127.65,19794627,AAPL
2023-03-08,132.94,15518573,AAPL
2023-03-09,111.1,17849105,AAPL
2023-03-10,105.11,17377585,AAPL
2023-03-11,122.21,16091609,AAPL
2023-03-12,123.41,19388652,AAPL
2023-03-13,107.89,14241309,AAPL
2023-03-14,111.97,19298446,AAPL
2023-03-15,117.39,13331078,AAPL
2023-03-16,117.27,15382036,AAPL
2023-03-17,113.31,11976181,AAPL
2023-03-18,106.7,17039440,AAPL
2023-03-19,108.16,17544033,AAPL
2023-03-20,109.2,10225558,AAPL
2023-03-21,120.63,12501656,AAPL
2023-03-22,111.39,18759941,AAPL
2023-03-23,102.55,19006658,AAPL
2023-03-24,119.04,16218999,AAPL
2023-03-25,118.61,18323851,AAPL
2023-03-26,112.19,12055569,AAPL
2023-03-27,128.88,10411898,AAPL
2023-03-28,111.62,15874995,AAPL
2023-03-29,119.28,13493496,AAPL
2023-03-30,119.83,16121373,AAPL
2023-03-31,112.64,16032688,AAPL
2023-04-01,116.72,17466856,AAPL
2023-04-02,117.05,15354639,AAPL
2023-04-03,119.56,13638370,AAPL
2023-04-04,121.52,19196031,AAPL
2023-04-05,120.47,13065236,AAPL
2023-04-06,113.02,17018953,AAPL
2023-04-07,118.9,19294173,AAPL
2023-04-08,105.76,14545365,AAPL
2023-04-09,104.1,15415251,AAPL
2023-04-10,108.16,14221933,AAPL
2023-04-11,120.17,17197710,AAPL
2023-04-12,118.86,12396741,AAPL
2023-04-13,116.07,13974432,AAPL
2023-04-14,114.16,12954234,AAPL
2023-04-15,104.08,11948410,AAPL
2023-04-16,106.92,17515318,AAPL
2023-04-17,111.42,10327800,AAPL
2023-04-18,102.92,19662698,AAPL
2023-04-19,115.63,16219788,AAPL
2023-04-20,133.53,15292677,AAPL
2023-04-21,110.48,19750489,AAPL
2023-04-22,107.58,18245110,AAPL
2023-04-23,123.56,14324901,AAPL
2023-04-24,120.56,14800943,AAPL
2023-04-25,122.07,12022660,AAPL
2023-04-26,108.24,15792197,AAPL
2023-04-27,126.56,12818334,AAPL
2023-04-28,104.92,14325556,AAPL
2023-04-29,117.11,18882580,AAPL
2023-04-30,108.49,19407360,AAPL
2023-05-01,116.83,14935456,AAPL
2023-05-02,108.52,13680619,AAPL
2023-05-03,106.55,16306361,AAPL
2023-05-04,103.13,10104967,AAPL
2023-05-05,102.99,18191296,AAPL
2023-05-06,118.47,11002192,AAPL
2023-05-07,108.81,10911001,AAPL
2023-05-08,118.17,17009820,AAPL
2023-05-09,118.45,15095616,AAPL
2023-05-10,119.25,19328626,AAPL
2023-05-11,110.01,19600894,AAPL
2023-05-12,120.58,19796022,AAPL
2023-05-13,121.75,15815485,AAPL
2023-05-14,122.09,11538635,AAPL
2023-05-15,120.42,18634293,AAPL
2023-05-16,119.17,18257193,AAPL
2023-05-17,114.83,17660697,AAPL
2023-05-18,124.37,13136643,AAPL
2023-05-19,115.07,14153459,AAPL
2023-05-20,112.41,17200141,AAPL
2023-05-21,130.91,11461697,AAPL
2023-05-22,121.28,16915310,AAPL
2023-05-23,113.29,10560447,AAPL
2023-05-24,114.53,17932786,AAPL
2023-05-25,109.55,12869947,AAPL
2023-05-26,124.57,13316394,AAPL
2023-05-27,111.86,10854006,AAPL
2023-05-28,120.68,15762937,AAPL
2023-05-29,106.74,17431344,AAPL
2023-05-30,125.73,10789560,AAPL
2023-05-31,104.83,12356627,AAPL
2023-06-01,127.97,17107944,AAPL
2023-06-02,117.23,13482479,AAPL
2023-06-03,129.97,13422592,AAPL
2023-06-04,117.1,19801802,AAPL
2023-06-05,104.16,18308450,AAPL
2023-06-06,114.32,11422101,AAPL
2023-06-07,116.12,17228552,AAPL
2023-06-08,116.92,13411165,AAPL
2023-06-09,119.72,16773582,AAPL
2023-06-10,117.64,11850374,AAPL
2023-06-11,118.08,17113013,AAPL
2023-06-12,119.47,16403481,AAPL
2023-06-13,112.64,14745840,AAPL
2023-06-14,115.67,11917667,AAPL
2023-06-15,113.25,15463210,AAPL
2023-06-16,120.66,17736198,AAPL
2023-06-17,117.83,12201236,AAPL
2023-06-18,126.51,17766710,AAPL
2023-06-19,107.88,15502244,AAPL
2023-06-20,121.83,10601709,AAPL
2023-06-21,106.61,10894902,AAPL
2023-06-22,107.02,19713873,AAPL
2023-06-23,119.97,10437528,AAPL
2023-06-24,120.8,11938775,AAPL
2023-06-25,116.62,13182468,AAPL
2023-06-26,102.4,19246879,AAPL
2023-06-27,118.61,12144937,AAPL
2023-06-28,119.16,16263913,AAPL
2023-06-29,118.52,16365565,AAPL
2023-06-30,117.64,11561397,AAPL
2023-07-01,115.97,13318558,AAPL
2023-07-02,114.09,11018047,AAPL
2023-07-03,131.07,11503132,AAPL
2023-07-04,119.79,18500849,AAPL
2023-07-05,105.83,17019509,AAPL
2023-07-06,108.45,14422258,AAPL
2023-07-07,110.62,16887129,AAPL
2023-07-08,103.57,11769054,AAPL
2023-07-09,103.38,12750318,AAPL
2023-07-10,116.91,17816760,AAPL
2023-07-11,124.21,11216439,AAPL
2023-07-12,111.45,10224838,AAPL
2023-07-13,115.0,13068235,AAPL
2023-07-14,112.42,18367344,AAPL
2023-07-15,107.71,18216581,AAPL
2023-07-16,122.46,14644537,AAPL
2023-07-17,116.76,16661144,AAPL
2023-07-18,116.42,12258368,AAPL
2023-07-19,107.4,16854159,AAPL
2023-07-20,121.82,19014347,AAPL
2023-07-21,109.89,11506032,AAPL
2023-07-22,112.71,13282602,AAPL
2023-07-23,123.09,13671095,AAPL
2023-07-24,118.21,16150031,AAPL
2023-07-25,114.88,19186159,AAPL
2023-07-26,118.48,11211720,AAPL
2023-07-27,117.68,16274971,AAPL
2023-07-28,116.89,16332627,AAPL
2023-07-29,130.96,15539088,AAPL
2023-07-30,119.65,17450132,AAPL
2023-07-31,114.22,14354018,AAPL
2023-08-01,112.84,18361577,AAPL
2023-08-02,106.16,14914455,AAPL
2023-08-03,104.87,15661711,AAPL
2023-08-04,115.18,10187284,AAPL
2023-08-05,104.97,15835208,AAPL
2023-08-06,126.03,17797883,AAPL
2023-08-07,113.89,14698423,AAPL
2023-08-08,112.62,14551317,AAPL
2023-08-09,107.67,16431806,AAPL
2023-08-10,115.11,10902257,AAPL
2023-08-11,122.48,19586939,AAPL
2023-08-12,101.12,14817755,AAPL
2023-08-13,116.09,17483038,AAPL
2023-08-14,108.0,10945988,AAPL
2023-08-15,119.02,11868412,AAPL
2023-08-16,124.55,16539858,AAPL
2023-08-17,107.35,18163060,AAPL
2023-08-18,106.93,16536095,AAPL
2023-08-19,113.27,18845427,AAPL
2023-08-20,120.16,13667868,AAPL
2023-08-21,105.25,17749622,AAPL
2023-08-22,122.22,13939857,AAPL
2023-08-23,109.95,13754752,AAPL
2023-08-24,117.64,12491600,AAPL
2023-08-25,117.19,18960954,AAPL
2023-08-26,108.78,19597694,AAPL
2023-08-27,125.11,19880529,AAPL
2023-08-28,121.15,14013479,AAPL
2023-08-29,120.95,14271876,AAPL
2023-08-30,122.13,12477952,AAPL
2023-08-31,104.11,10802232,AAPL
2023-09-01,112.6,10699254,AAPL
2023-09-02,106.81,17448533,AAPL
2023-09-03,103.02,17234736,AAPL
2023-09-04,108.04,15842695,AAPL
2023-09-05,110.84,15910080,AAPL
2023-09-06,103.13,16463002,AAPL
2023-09-07,105.38,10707312,AAPL
2023-09-08,115.8,18179658,AAPL
2023-09-09,119.64,10511998,AAPL
2023-09-10,115.04,15497033,AAPL
2023-09-11,122.0,12495045,AAPL
2023-09-12,103.38,19907265,AAPL
2023-09-13,105.39,14577468,AAPL
2023-09-14,131.29,15889704,AAPL
2023-09-15,128.39,10791912,AAPL
2023-09-16,116.69,13274865,AAPL
2023-09-17,120.97,13166245,AAPL
2023-09-18,115.39,10667797,AAPL
2023-09-19,106.0,17575081,AAPL
2023-09-20,110.4,15811211,AAPL
2023-09-21,102.38,15197737,AAPL
2023-09-22,120.27,13532835,AAPL
2023-09-23,106.84,12282868,AAPL
2023-09-24,111.38,13504901,AAPL
2023-09-25,106.95,10317991,AAPL
2023-09-26,122.79,16569756,AAPL
2023-09-27,103.19,15245584,AAPL
2023-09-28,123.6,18463847,AAPL
2023-09-29,122.96,15686930,AAPL
2023-09-30,116.74,14136167,AAPL
2023-10-01,110.53,16222502,AAPL
2023-10-02,121.49,13252708,AAPL
2023-10-03,112.49,14233296,AAPL
2023-10-04,123.78,11921832,AAPL
2023-10-05,126.63,17656653,AAPL
2023-10-06,103.82,13863728,AAPL
2023-10-07,111.19,10378244,AAPL
2023-10-08,119.65,10552212,AAPL
2023-10-09,113.89,10948012,AAPL
2023-10-10,109.34,15769773,AAPL
2023-10-11,115.39,12581661,AAPL
2023-10-12,105.68,15043658,AAPL
2023-10-13,114.06,11316461,AAPL
2023-10-14,119.77,12319503,AAPL
2023-10-15,117.53,12517681,AAPL
2023-10-16,106.42,13529729,AAPL
2023-10-17,120.58,17873369,AAPL
2023-10-18,107.71,16353370,AAPL
2023-10-19,104.1,13244631,AAPL
2023-10-20,121.86,15702719,AAPL
2023-10-21,111.3,12657870,AAPL
2023-10-22,108.77,15881892,AAPL
2023-10-23,110.81,15427405,AAPL
2023-10-24,124.16,18452496,AAPL
2023-10-25,117.03,11468828,AAPL
2023-10-26,120.7,18524255,AAPL
2023-10-27,110.68,14094144,AAPL
2023-10-28,117.04,19977988,AAPL
